REF_DATE,GEO,Province_encoding,DGUID,North American Industry Classification System (NAICS),Industry_encoding,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2002,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,366.6,,,,1
2002,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,580.1,,,,1
2002,Ontario,7,2016A000235,"Information, culture and recreation",16,Persons,249,thousands,3,v91417076,37.16,298.5,,,,1
2002,Ontario,7,2016A000235,Accommodation and food services,17,Persons,249,thousands,3,v91417077,37.17,360.8,,,,1
2002,Ontario,7,2016A000235,Other services (except public administration),18,Persons,249,thousands,3,v91417078,37.18,247,,,,1
2002,Ontario,7,2016A000235,Public administration,19,Persons,249,thousands,3,v91417079,37.19,296.7,,,,1
2003,Ontario,7,2016A000235,"Total employed, all industries",1,Persons,249,thousands,3,v91417061,37.1,6212.9,,,,1
2003,Ontario,7,2016A000235,Goods-producing sector,2,Persons,249,thousands,3,v91417062,37.2,1633.9,,,,1
2003,Ontario,7,2016A000235,Agriculture,3,Persons,249,thousands,3,v91417063,37.3,80.8,,,,1
2003,Ontario,7,2016A000235,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417064,37.4,30.8,,,,1
2003,Ontario,7,2016A000235,Utilities,5,Persons,249,thousands,3,v91417065,37.5,53.8,,,,1
2003,Ontario,7,2016A000235,Construction,6,Persons,249,thousands,3,v91417066,37.6,372.7,,,,1
2003,Ontario,7,2016A000235,Manufacturing,7,Persons,249,thousands,3,v91417067,37.7,1095.9,,,,1
2003,Ontario,7,2016A000235,Services-producing sector,8,Persons,249,thousands,3,v91417068,37.8,4579.1,,,,1
2003,Ontario,7,2016A000235,Wholesale and retail trade,9,Persons,249,thousands,3,v91417069,37.9,939.6,,,,1
2003,Ontario,7,2016A000235,Transportation and warehousing,10,Persons,249,thousands,3,v91417070,37.1,290.3,,,,1
2003,Ontario,7,2016A000235,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417071,37.11,411.1,,,,1
2003,Ontario,7,2016A000235,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417072,37.12,449.3,,,,1
2003,Ontario,7,2016A000235,"Business, building and other support services",13,Persons,249,thousands,3,v91417073,37.13,264.3,,,,1
2003,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,376.7,,,,1
2003,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,612.6,,,,1
2003,Ontario,7,2016A000235,"Information, culture and recreation",16,Persons,249,thousands,3,v91417076,37.16,294.4,,,,1
2003,Ontario,7,2016A000235,Accommodation and food services,17,Persons,249,thousands,3,v91417077,37.17,366.1,,,,1
2003,Ontario,7,2016A000235,Other services (except public administration),18,Persons,249,thousands,3,v91417078,37.18,263.7,,,,1
2003,Ontario,7,2016A000235,Public administration,19,Persons,249,thousands,3,v91417079,37.19,310.9,,,,1
2004,Ontario,7,2016A000235,"Total employed, all industries",1,Persons,249,thousands,3,v91417061,37.1,6314.3,,,,1
2004,Ontario,7,2016A000235,Goods-producing sector,2,Persons,249,thousands,3,v91417062,37.2,1646.3,,,,1
2004,Ontario,7,2016A000235,Agriculture,3,Persons,249,thousands,3,v91417063,37.3,77.1,,,,1
2004,Ontario,7,2016A000235,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417064,37.4,33.8,,,,1
2004,Ontario,7,2016A000235,Utilities,5,Persons,249,thousands,3,v91417065,37.5,57.2,,,,1
2004,Ontario,7,2016A000235,Construction,6,Persons,249,thousands,3,v91417066,37.6,371.9,,,,1
2004,Ontario,7,2016A000235,Manufacturing,7,Persons,249,thousands,3,v91417067,37.7,1106.3,,,,1
2004,Ontario,7,2016A000235,Services-producing sector,8,Persons,249,thousands,3,v91417068,37.8,4667.9,,,,1
2004,Ontario,7,2016A000235,Wholesale and retail trade,9,Persons,249,thousands,3,v91417069,37.9,962.7,,,,1
2004,Ontario,7,2016A000235,Transportation and warehousing,10,Persons,249,thousands,3,v91417070,37.1,300.4,,,,1
2004,Ontario,7,2016A000235,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417071,37.11,429,,,,1
2004,Ontario,7,2016A000235,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417072,37.12,437.4,,,,1
2004,Ontario,7,2016A000235,"Business, building and other support services",13,Persons,249,thousands,3,v91417073,37.13,277.9,,,,1
2004,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,391.6,,,,1
2004,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,628.8,,,,1
2004,Ontario,7,2016A000235,"Information, culture and recreation",16,Persons,249,thousands,3,v91417076,37.16,304.6,,,,1
2004,Ontario,7,2016A000235,Accommodation and food services,17,Persons,249,thousands,3,v91417077,37.17,368,,,,1
2004,Ontario,7,2016A000235,Other services (except public administration),18,Persons,249,thousands,3,v91417078,37.18,256.2,,,,1
2004,Ontario,7,2016A000235,Public administration,19,Persons,249,thousands,3,v91417079,37.19,311.2,,,,1
2005,Ontario,7,2016A000235,"Total employed, all industries",1,Persons,249,thousands,3,v91417061,37.1,6381,,,,1
2005,Ontario,7,2016A000235,Goods-producing sector,2,Persons,249,thousands,3,v91417062,37.2,1637.4,,,,1
2005,Ontario,7,2016A000235,Agriculture,3,Persons,249,thousands,3,v91417063,37.3,93.2,,,,1
2005,Ontario,7,2016A000235,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417064,37.4,34.9,,,,1
2005,Ontario,7,2016A000235,Utilities,5,Persons,249,thousands,3,v91417065,37.5,48.3,,,,1
2005,Ontario,7,2016A000235,Construction,6,Persons,249,thousands,3,v91417066,37.6,398,,,,1
2005,Ontario,7,2016A000235,Manufacturing,7,Persons,249,thousands,3,v91417067,37.7,1063,,,,1
2005,Ontario,7,2016A000235,Services-producing sector,8,Persons,249,thousands,3,v91417068,37.8,4743.6,,,,1
2005,Ontario,7,2016A000235,Wholesale and retail trade,9,Persons,249,thousands,3,v91417069,37.9,992.6,,,,1
2005,Ontario,7,2016A000235,Transportation and warehousing,10,Persons,249,thousands,3,v91417070,37.1,292.9,,,,1
2005,Ontario,7,2016A000235,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417071,37.11,448,,,,1
2005,Ontario,7,2016A000235,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417072,37.12,435,,,,1
2005,Ontario,7,2016A000235,"Business, building and other support services",13,Persons,249,thousands,3,v91417073,37.13,280.8,,,,1
2005,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,426.4,,,,1
2005,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,622.6,,,,1
2005,Ontario,7,2016A000235,"Information, culture and recreation",16,Persons,249,thousands,3,v91417076,37.16,298.9,,,,1
2005,Ontario,7,2016A000235,Accommodation and food services,17,Persons,249,thousands,3,v91417077,37.17,365.2,,,,1
2005,Ontario,7,2016A000235,Other services (except public administration),18,Persons,249,thousands,3,v91417078,37.18,257.5,,,,1
2005,Ontario,7,2016A000235,Public administration,19,Persons,249,thousands,3,v91417079,37.19,323.9,,,,1
2006,Ontario,7,2016A000235,"Total employed, all industries",1,Persons,249,thousands,3,v91417061,37.1,6452.3,,,,1
2006,Ontario,7,2016A000235,Goods-producing sector,2,Persons,249,thousands,3,v91417062,37.2,1587.2,,,,1
2006,Ontario,7,2016A000235,Agriculture,3,Persons,249,thousands,3,v91417063,37.3,100.1,,,,1
2006,Ontario,7,2016A000235,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417064,37.4,39,,,,1
2006,Ontario,7,2016A000235,Utilities,5,Persons,249,thousands,3,v91417065,37.5,47.8,,,,1
2006,Ontario,7,2016A000235,Construction,6,Persons,249,thousands,3,v91417066,37.6,403.6,,,,1
2006,Ontario,7,2016A000235,Manufacturing,7,Persons,249,thousands,3,v91417067,37.7,996.9,,,,1
2006,Ontario,7,2016A000235,Services-producing sector,8,Persons,249,thousands,3,v91417068,37.8,4865.1,,,,1
2006,Ontario,7,2016A000235,Wholesale and retail trade,9,Persons,249,thousands,3,v91417069,37.9,1012,,,,1
2006,Ontario,7,2016A000235,Transportation and warehousing,10,Persons,249,thousands,3,v91417070,37.1,295.4,,,,1
2006,Ontario,7,2016A000235,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417071,37.11,472.1,,,,1
2006,Ontario,7,2016A000235,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417072,37.12,449.3,,,,1
2006,Ontario,7,2016A000235,"Business, building and other support services",13,Persons,249,thousands,3,v91417073,37.13,290.7,,,,1
2006,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,445.6,,,,1
2006,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,632.5,,,,1
2006,Ontario,7,2016A000235,"Information, culture and recreation",16,Persons,249,thousands,3,v91417076,37.16,317.1,,,,1
2006,Ontario,7,2016A000235,Accommodation and food services,17,Persons,249,thousands,3,v91417077,37.17,377.2,,,,1
2006,Ontario,7,2016A000235,Other services (except public administration),18,Persons,249,thousands,3,v91417078,37.18,260.5,,,,1
2006,Ontario,7,2016A000235,Public administration,19,Persons,249,thousands,3,v91417079,37.19,312.8,,,,1
2007,Ontario,7,2016A000235,"Total employed, all industries",1,Persons,249,thousands,3,v91417061,37.1,6545.5,,,,1
2007,Ontario,7,2016A000235,Goods-producing sector,2,Persons,249,thousands,3,v91417062,37.2,1534.1,,,,1
2007,Ontario,7,2016A000235,Agriculture,3,Persons,249,thousands,3,v91417063,37.3,95.9,,,,1
2007,Ontario,7,2016A000235,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417064,37.4,35.3,,,,1
2007,Ontario,7,2016A000235,Utilities,5,Persons,249,thousands,3,v91417065,37.5,57.4,,,,1
2007,Ontario,7,2016A000235,Construction,6,Persons,249,thousands,3,v91417066,37.6,406.4,,,,1
2007,Ontario,7,2016A000235,Manufacturing,7,Persons,249,thousands,3,v91417067,37.7,939.1,,,,1
2007,Ontario,7,2016A000235,Services-producing sector,8,Persons,249,thousands,3,v91417068,37.8,5011.4,,,,1
2007,Ontario,7,2016A000235,Wholesale and retail trade,9,Persons,249,thousands,3,v91417069,37.9,1017.9,,,,1
2007,Ontario,7,2016A000235,Transportation and warehousing,10,Persons,249,thousands,3,v91417070,37.1,301.8,,,,1
2007,Ontario,7,2016A000235,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417071,37.11,468.5,,,,1
2007,Ontario,7,2016A000235,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417072,37.12,469.9,,,,1
2007,Ontario,7,2016A000235,"Business, building and other support services",13,Persons,249,thousands,3,v91417073,37.13,291.7,,,,1
2007,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,463.1,,,,1
2007,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,668.4,,,,1
2007,Ontario,7,2016A000235,"Information, culture and recreation",16,Persons,249,thousands,3,v91417076,37.16,328.1,,,,1
2007,Ontario,7,2016A000235,Accommodation and food services,17,Persons,249,thousands,3,v91417077,37.17,403.9,,,,1
2007,Ontario,7,2016A000235,Other services (except public administration),18,Persons,249,thousands,3,v91417078,37.18,266.9,,,,1
2007,Ontario,7,2016A000235,Public administration,19,Persons,249,thousands,3,v91417079,37.19,331.1,,,,1
2008,Ontario,7,2016A000235,"Total employed, all industries",1,Persons,249,thousands,3,v91417061,37.1,6610.3,,,,1
2008,Ontario,7,2016A000235,Goods-producing sector,2,Persons,249,thousands,3,v91417062,37.2,1502,,,,1
2008,Ontario,7,2016A000235,Agriculture,3,Persons,249,thousands,3,v91417063,37.3,86.6,,,,1
2008,Ontario,7,2016A000235,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417064,37.4,36.7,,,,1
2008,Ontario,7,2016A000235,Utilities,5,Persons,249,thousands,3,v91417065,37.5,62.8,,,,1
2008,Ontario,7,2016A000235,Construction,6,Persons,249,thousands,3,v91417066,37.6,432.7,,,,1
2008,Ontario,7,2016A000235,Manufacturing,7,Persons,249,thousands,3,v91417067,37.7,883.2,,,,1
2008,Ontario,7,2016A000235,Services-producing sector,8,Persons,249,thousands,3,v91417068,37.8,5108.3,,,,1
2008,Ontario,7,2016A000235,Wholesale and retail trade,9,Persons,249,thousands,3,v91417069,37.9,1017.1,,,,1
2008,Ontario,7,2016A000235,Transportation and warehousing,10,Persons,249,thousands,3,v91417070,37.1,320.8,,,,1
2008,Ontario,7,2016A000235,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417071,37.11,469.1,,,,1
2008,Ontario,7,2016A000235,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417072,37.12,488.8,,,,1
2008,Ontario,7,2016A000235,"Business, building and other support services",13,Persons,249,thousands,3,v91417073,37.13,306.7,,,,1
2008,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,473,,,,1
2008,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,682.9,,,,1
2008,Ontario,7,2016A000235,"Information, culture and recreation",16,Persons,249,thousands,3,v91417076,37.16,311.2,,,,1
2008,Ontario,7,2016A000235,Accommodation and food services,17,Persons,249,thousands,3,v91417077,37.17,397,,,,1
2008,Ontario,7,2016A000235,Other services (except public administration),18,Persons,249,thousands,3,v91417078,37.18,285.8,,,,1
2008,Ontario,7,2016A000235,Public administration,19,Persons,249,thousands,3,v91417079,37.19,355.9,,,,1
2009,Ontario,7,2016A000235,"Total employed, all industries",1,Persons,249,thousands,3,v91417061,37.1,6432.7,,,,1
2009,Ontario,7,2016A000235,Goods-producing sector,2,Persons,249,thousands,3,v91417062,37.2,1365,,,,1
2009,Ontario,7,2016A000235,Agriculture,3,Persons,249,thousands,3,v91417063,37.3,86.4,,,,1
2009,Ontario,7,2016A000235,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417064,37.4,34.2,,,,1
2009,Ontario,7,2016A000235,Utilities,5,Persons,249,thousands,3,v91417065,37.5,56,,,,1
2009,Ontario,7,2016A000235,Construction,6,Persons,249,thousands,3,v91417066,37.6,414.8,,,,1
2009,Ontario,7,2016A000235,Manufacturing,7,Persons,249,thousands,3,v91417067,37.7,773.6,,,,1
2009,Ontario,7,2016A000235,Services-producing sector,8,Persons,249,thousands,3,v91417068,37.8,5067.7,,,,1
2009,Ontario,7,2016A000235,Wholesale and retail trade,9,Persons,249,thousands,3,v91417069,37.9,1006.7,,,,1
2009,Ontario,7,2016A000235,Transportation and warehousing,10,Persons,249,thousands,3,v91417070,37.1,317.5,,,,1
2009,Ontario,7,2016A000235,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417071,37.11,480.3,,,,1
2009,Ontario,7,2016A000235,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417072,37.12,480.1,,,,1
2009,Ontario,7,2016A000235,"Business, building and other support services",13,Persons,249,thousands,3,v91417073,37.13,279.6,,,,1
2009,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,450.9,,,,1
2009,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,703.1,,,,1
2009,Ontario,7,2016A000235,"Information, culture and recreation",16,Persons,249,thousands,3,v91417076,37.16,312,,,,1
2009,Ontario,7,2016A000235,Accommodation and food services,17,Persons,249,thousands,3,v91417077,37.17,384.4,,,,1
2009,Ontario,7,2016A000235,Other services (except public administration),18,Persons,249,thousands,3,v91417078,37.18,299,,,,1
2009,Ontario,7,2016A000235,Public administration,19,Persons,249,thousands,3,v91417079,37.19,354.1,,,,1
2010,Ontario,7,2016A000235,"Total employed, all industries",1,Persons,249,thousands,3,v91417061,37.1,6537.8,,,,1
2010,Ontario,7,2016A000235,Goods-producing sector,2,Persons,249,thousands,3,v91417062,37.2,1380.6,,,,1
2010,Ontario,7,2016A000235,Agriculture,3,Persons,249,thousands,3,v91417063,37.3,83.4,,,,1
2010,Ontario,7,2016A000235,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417064,37.4,37.8,,,,1
2010,Ontario,7,2016A000235,Utilities,5,Persons,249,thousands,3,v91417065,37.5,54.3,,,,1
2010,Ontario,7,2016A000235,Construction,6,Persons,249,thousands,3,v91417066,37.6,441.6,,,,1
2010,Ontario,7,2016A000235,Manufacturing,7,Persons,249,thousands,3,v91417067,37.7,763.5,,,,1
2010,Ontario,7,2016A000235,Services-producing sector,8,Persons,249,thousands,3,v91417068,37.8,5157.3,,,,1
2010,Ontario,7,2016A000235,Wholesale and retail trade,9,Persons,249,thousands,3,v91417069,37.9,1008.5,,,,1
2010,Ontario,7,2016A000235,Transportation and warehousing,10,Persons,249,thousands,3,v91417070,37.1,311.3,,,,1
2010,Ontario,7,2016A000235,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417071,37.11,480.8,,,,1
2010,Ontario,7,2016A000235,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417072,37.12,511.8,,,,1
2010,Ontario,7,2016A000235,"Business, building and other support services",13,Persons,249,thousands,3,v91417073,37.13,290.5,,,,1
2010,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,456.4,,,,1
2010,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,730,,,,1
2010,Ontario,7,2016A000235,"Information, culture and recreation",16,Persons,249,thousands,3,v91417076,37.16,319.7,,,,1
2010,Ontario,7,2016A000235,Accommodation and food services,17,Persons,249,thousands,3,v91417077,37.17,393.4,,,,1
2010,Ontario,7,2016A000235,Other services (except public administration),18,Persons,249,thousands,3,v91417078,37.18,297.8,,,,1
2010,Ontario,7,2016A000235,Public administration,19,Persons,249,thousands,3,v91417079,37.19,357.1,,,,1
2011,Ontario,7,2016A000235,"Total employed, all industries",1,Persons,249,thousands,3,v91417061,37.1,6658.4,,,,1
2011,Ontario,7,2016A000235,Goods-producing sector,2,Persons,249,thousands,3,v91417062,37.2,1408.7,,,,1
2011,Ontario,7,2016A000235,Agriculture,3,Persons,249,thousands,3,v91417063,37.3,90.3,,,,1
2011,Ontario,7,2016A000235,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417064,37.4,38.5,,,,1
2011,Ontario,7,2016A000235,Utilities,5,Persons,249,thousands,3,v91417065,37.5,52.3,,,,1
2011,Ontario,7,2016A000235,Construction,6,Persons,249,thousands,3,v91417066,37.6,454.6,,,,1
2011,Ontario,7,2016A000235,Manufacturing,7,Persons,249,thousands,3,v91417067,37.7,772.9,,,,1
2011,Ontario,7,2016A000235,Services-producing sector,8,Persons,249,thousands,3,v91417068,37.8,5249.7,,,,1
2011,Ontario,7,2016A000235,Wholesale and retail trade,9,Persons,249,thousands,3,v91417069,37.9,1005.7,,,,1
2011,Ontario,7,2016A000235,Transportation and warehousing,10,Persons,249,thousands,3,v91417070,37.1,322.6,,,,1
2011,Ontario,7,2016A000235,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417071,37.11,497.2,,,,1
2011,Ontario,7,2016A000235,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417072,37.12,529.9,,,,1
2011,Ontario,7,2016A000235,"Business, building and other support services",13,Persons,249,thousands,3,v91417073,37.13,295.8,,,,1
2011,Ontario,7,2016A000235,Educational services,14,Persons,249,thousands,3,v91417074,37.14,458.8,,,,1
2011,Ontario,7,2016A000235,Health care and social assistance,15,Persons,249,thousands,3,v91417075,37.15,751.3,,,,1
